Payment Date,Brand,Product Line,Total Revenue,Average Receipt
2016-02-13,IMH,Business Class,34665.28,114.030526
2016-02-13,IMH,Reseller,2706.67,40.39806
2016-02-13,IMH,VPS,14150.21,119.917034
2016-02-13,IMH,Dedicated,6731.84,240.422857
2016-02-13,IMH,Domain Registration,14713.83,41.800653
2016-02-13,IMH,Your Web Layout,1321.57,101.659231
2016-02-13,IMH,Managed Hosting,783.99,55.999286
2016-02-14,HUB,Other,5197.33,126.764146
2016-02-14,HUB,Hub Shared,7602.46,126.707667
2016-02-14,HUB,Domain Registration,3263.06,45.958592
2016-02-14,IMH,Other,13117.67,56.299013
2016-02-14,IMH,Business Class,31374.39,118.842386
2016-02-14,IMH,Reseller,3170.65,51.977869
2016-02-14,IMH,VPS,14349.86,101.055352
2016-02-14,IMH,Dedicated,7786.38,288.384444
2016-02-14,IMH,Domain Registration,11749.96,35.714164
2016-02-14,IMH,Your Web Layout,4204.2,131.38125
2016-02-14,IMH,Managed Hosting,519,74.142857
2016-02-14,IMH,WordPress,132.86,132.86
2016-02-15,HUB,Other,3466.46,65.404906
2016-02-15,HUB,Hub Shared,10413.7,114.436264
2016-02-15,HUB,Domain Registration,2433.89,32.890405
2016-02-15,HUB,Your Web Layout,269.9,89.966667
2016-02-15,IMH,Other,13087.7,62.322381
2016-02-15,IMH,Business Class,41618.48,113.401853
2016-02-15,IMH,Reseller,3698.85,56.905385
2016-02-15,IMH,VPS,21487.28,154.584748
2016-02-15,IMH,Dedicated,8568.43,372.540435
2016-02-15,IMH,Domain Registration,7402.94,25.180068
2016-02-15,IMH,Your Web Layout,6033.46,194.627742
2016-02-15,IMH,Managed Hosting,441.5,49.055556
2016-02-16,HUB,Other,6436.37,97.520758
2016-02-16,HUB,Hub Shared,9769.77,119.143537
2016-02-16,HUB,Domain Registration,3973.54,43.665275
2016-02-16,HUB,Your Web Layout,1499.91,499.97
2016-02-16,IMH,Other,15032.21,56.512068
2016-02-16,IMH,Business Class,41041.47,112.442384
2016-02-16,IMH,Reseller,5150.54,66.032564
2016-02-16,IMH,VPS,21238.35,137.911364
2016-02-16,IMH,Dedicated,12887.1,390.518182
2016-02-16,IMH,Hub Shared,144.38,144.38
2016-02-16,IMH,Domain Registration,14672.52,33.575561
2016-02-16,IMH,Your Web Layout,2469.86,85.167586
2016-02-16,IMH,Managed Hosting,482,48.2
2016-02-17,HUB,Other,6013.96,83.527222
2016-02-17,HUB,Hub Shared,9471.24,116.928889
2016-02-17,HUB,Domain Registration,3308.01,42.410385
2016-02-17,HUB,Your Web Layout,435.83,145.276667
2016-02-17,IMH,Other,14324.15,52.469414
2016-02-17,IMH,Business Class,44770.57,109.463496
2016-02-17,IMH,Reseller,4792.7,58.447561
2016-02-17,IMH,VPS,27174.59,162.722096
2016-02-17,IMH,Dedicated,10114.79,266.178684
2016-02-17,IMH,Domain Registration,14037.67,34.321932
2016-02-17,IMH,Your Web Layout,3697.09,168.049545
2016-02-17,IMH,Managed Hosting,399,44.333333
2016-02-18,HUB,Other,5103.32,83.660984
2016-02-18,HUB,Hub Shared,9724.01,117.156747
2016-02-18,HUB,Domain Registration,3812.72,42.839551
2016-02-18,HUB,Your Web Layout,234.94,78.313333
2016-02-18,IMH,Other,19312.72,69.973623
2016-02-18,IMH,Business Class,42282.17,112.45258
2016-02-18,IMH,Reseller,2903.17,41.473857
2016-02-18,IMH,VPS,24341.68,153.092327
2016-02-18,IMH,Dedicated,20395.71,536.729211
2016-02-18,IMH,Domain Registration,15225.09,33.60947
2016-02-18,IMH,Your Web Layout,3750.14,178.578095
2016-02-18,IMH,Managed Hosting,466,33.285714
2016-02-19,HUB,Other,4807.31,92.448269
2016-02-19,HUB,Hub Shared,7639.26,112.342059
2016-02-19,HUB,Domain Registration,4350.11,51.177765
2016-02-19,HUB,Your Web Layout,389.85,97.4625
2016-02-19,IMH,Other,18342.53,70.009656
2016-02-19,IMH,Business Class,42039.2,113.619459
2016-02-19,IMH,Reseller,6536.45,80.696914
2016-02-19,IMH,VPS,19011.19,161.11178
2016-02-19,IMH,Dedicated,10205.01,392.500385
2016-02-19,IMH,Domain Registration,15722.72,38.254793
2016-02-19,IMH,Your Web Layout,2842.41,135.352857
2016-02-19,IMH,Managed Hosting,796,41.894737
2016-02-20,HUB,Other,6996.06,109.313438
2016-02-20,HUB,Hub Shared,8474.31,114.517703
2016-02-20,HUB,Domain Registration,4027.85,51.639103
2016-02-20,HUB,Your Web Layout,119.9,59.95
2016-02-20,IMH,Other,10488.16,49.472453
2016-02-20,IMH,Business Class,35093.4,117.763087
2016-02-20,IMH,Reseller,3108.04,45.706471
2016-02-20,IMH,VPS,18631.64,152.718361
2016-02-20,IMH,Dedicated,14540.61,501.400345
2016-02-20,IMH,Domain Registration,16585.52,52.652444
2016-02-20,IMH,Your Web Layout,2880.19,99.316897
2016-02-20,IMH,Managed Hosting,1659.98,207.4975
2016-02-21,HUB,Other,4681.75,90.033654
2016-02-21,HUB,Hub Shared,10425.31,124.110833
2016-02-21,HUB,Domain Registration,2961.32,41.708732
2016-02-21,HUB,Your Web Layout,399.89,99.9725
2016-02-21,IMH,Other,19176.43,77.637368
2016-02-21,IMH,Business Class,40825.05,118.333478
2016-02-21,IMH,Reseller,2270.22,50.449333
2016-02-21,IMH,VPS,13506.37,125.058981
2016-02-21,IMH,Dedicated,18206.86,568.964375
2016-02-21,IMH,Domain Registration,14765.43,39.692016
2016-02-21,IMH,Your Web Layout,2146.65,143.11
2016-02-21,IMH,Managed Hosting,1079.87,107.987
2016-02-22,HUB,Other,7652.18,117.725846
2016-02-22,HUB,Hub Shared,13644.16,122.92036
2016-02-22,HUB,Domain Registration,5660.47,60.865269
2016-02-22,HUB,Your Web Layout,219.94,109.97
2016-02-22,IMH,Other,17610.39,62.89425
2016-02-22,IMH,Business Class,44398.31,109.896807
2016-02-22,IMH,Reseller,5001.79,58.844588
2016-02-22,IMH,VPS,16517.96,117.985429
2016-02-22,IMH,Dedicated,16264.92,492.876364
2016-02-22,IMH,Domain Registration,17513.68,38.74708
2016-02-22,IMH,Your Web Layout,2784.1,185.606667
2016-02-22,IMH,Managed Hosting,559,39.928571
2016-02-23,HUB,Other,6823.9,90.985333
2016-02-23,HUB,Hub Shared,12204.56,117.351538
2016-02-23,HUB,Domain Registration,4313.33,52.601585
2016-02-23,IMH,Other,13555.79,45.796588
2016-02-23,IMH,Business Class,42576.04,108.890128
2016-02-23,IMH,Reseller,4849.13,82.188644
2016-02-23,IMH,VPS,26621.28,166.383
2016-02-23,IMH,Dedicated,13028.03,342.842895
2016-02-23,IMH,Hub Shared,107.88,107.88
2016-02-23,IMH,Domain Registration,12582.99,30.320458
2016-02-23,IMH,Your Web Layout,2597.6,112.93913
2016-02-23,IMH,Managed Hosting,427,30.5
2016-02-24,HUB,Other,5078.08,94.038519
2016-02-24,HUB,Hub Shared,7714.26,115.138209
2016-02-24,HUB,Domain Registration,3270.48,38.934286
2016-02-24,HUB,Your Web Layout,692.38,230.793333
2016-02-24,IMH,Other,18610.21,65.298982
2016-02-24,IMH,Business Class,46606.7,115.363119
2016-02-24,IMH,Reseller,3753.65,61.535246
2016-02-24,IMH,VPS,23287.22,151.215714
2016-02-24,IMH,Dedicated,10356.82,313.84303
2016-02-24,IMH,Domain Registration,13436.09,31.246721
2016-02-24,IMH,Your Web Layout,3000.96,142.902857
2016-02-24,IMH,Managed Hosting,398,22.111111
2016-02-25,HUB,Other,5711.79,92.125645
2016-02-25,HUB,Hub Shared,10688.64,112.512
2016-02-25,HUB,Domain Registration,4141.48,47.062273
2016-02-25,HUB,Your Web Layout,354.89,88.7225
2016-02-25,IMH,Other,17656.49,67.649387
2016-02-25,IMH,Business Class,42175.85,107.591454
2016-02-25,IMH,Reseller,3439.59,51.337164
2016-02-25,IMH,VPS,20680.57,139.733581
2016-02-25,IMH,Dedicated,25508.21,654.056667
2016-02-25,IMH,Domain Registration,13627.91,34.24098
2016-02-25,IMH,Your Web Layout,3272.73,155.844286
2016-02-25,IMH,Managed Hosting,816.99,38.904286
2016-02-25,IMH,WordPress,53.94,53.94
2016-02-26,HUB,Other,5995.66,81.022432
2016-02-26,HUB,Hub Shared,11128.47,111.2847
2016-02-26,HUB,Domain Registration,4633.59,43.713113
2016-02-26,IMH,Other,13980.28,57.769752
2016-02-26,IMH,Business Class,37086.66,115.175963
2016-02-26,IMH,Reseller,3049.3,49.988525
2016-02-26,IMH,VPS,16977.28,120.406241
2016-02-26,IMH,Dedicated,12042.73,376.335313
2016-02-26,IMH,Domain Registration,12054.4,34.738905
2016-02-26,IMH,Your Web Layout,3886.39,215.910556
2016-02-26,IMH,Managed Hosting,844,44.421053
2016-02-27,HUB,Other,4193.74,95.312273
2016-02-27,HUB,Hub Shared,6401.73,114.316607
2016-02-27,HUB,Domain Registration,3778.8,57.254545
2016-02-27,HUB,Your Web Layout,387.45,129.15
2016-02-27,IMH,Other,18189.63,81.93527
2016-02-27,IMH,Business Class,35535.39,123.386771
2016-02-27,IMH,Reseller,2353.44,45.258462
2016-02-27,IMH,VPS,18638.99,139.09694
2016-02-27,IMH,Dedicated,16077.83,434.535946
2016-02-27,IMH,Domain Registration,16032.55,48.583485
2016-02-27,IMH,Your Web Layout,3132.17,111.863214
2016-02-27,IMH,Managed Hosting,468.99,52.11
2016-02-28,HUB,Other,6436.21,99.018615
2016-02-28,HUB,Hub Shared,11614.14,111.674423
2016-02-28,HUB,Domain Registration,4487.64,47.740851
2016-02-28,HUB,Your Web Layout,483.88,161.293333
2016-02-28,IMH,Other,11906.82,50.452627
2016-02-28,IMH,Business Class,36577.87,112.202055
2016-02-28,IMH,Reseller,2758.51,62.693409
2016-02-28,IMH,VPS,22548.92,199.547965
2016-02-28,IMH,Dedicated,5944.71,330.261667
2016-02-28,IMH,Domain Registration,11780.6,35.06131
2016-02-28,IMH,Your Web Layout,1723.08,107.6925
2016-02-28,IMH,Managed Hosting,40,6.666667
2016-02-29,HUB,Other,7662.08,104.96
2016-02-29,HUB,Hub Shared,10455.7,116.174444
2016-02-29,HUB,Domain Registration,5328.04,57.913478
2016-02-29,HUB,Your Web Layout,680.66,136.132
2016-02-29,IMH,Other,15710.61,59.062444
2016-02-29,IMH,Business Class,39102.15,110.146901
2016-02-29,IMH,Reseller,3645.03,52.826522
2016-02-29,IMH,VPS,19056.48,173.240727
2016-02-29,IMH,Dedicated,14083.7,502.989286
2016-02-29,IMH,Domain Registration,15168.08,35.35683
2016-02-29,IMH,Your Web Layout,1533.86,191.7325
2016-02-29,IMH,Managed Hosting,716.99,44.811875
2016-03-01,HUB,Other,5209.17,98.286226
2016-03-01,HUB,Hub Shared,9927.91,109.097912
2016-03-01,HUB,Domain Registration,3411.83,44.309481
2016-03-01,HUB,Your Web Layout,531.93,88.655
2016-03-01,IMH,Other,16331.99,56.708299
2016-03-01,IMH,Business Class,49912.03,108.034697
2016-03-01,IMH,Reseller,5609.88,59.051368
2016-03-01,IMH,VPS,24361.43,103.226398
2016-03-01,IMH,Dedicated,19194.55,299.914844
2016-03-01,IMH,Domain Registration,14040.03,36.562578
2016-03-01,IMH,Your Web Layout,5869.53,146.73825
2016-03-01,IMH,Managed Hosting,1030,46.818182
2016-03-02,HUB,Other,3836.13,62.887377
2016-03-02,HUB,Hub Shared,8287.93,97.505059
2016-03-02,HUB,Domain Registration,3119.37,33.906196
2016-03-02,HUB,Your Web Layout,392.93,65.488333
2016-03-02,IMH,Other,21149.99,74.471796
2016-03-02,IMH,Business Class,42590.65,110.625065
2016-03-02,IMH,Reseller,5157.61,53.725104
2016-03-02,IMH,VPS,24307.41,119.153971
2016-03-02,IMH,Dedicated,40492.28,604.362388
2016-03-02,IMH,Domain Registration,15484.99,39.909768
2016-03-02,IMH,Your Web Layout,5255.55,131.38875
2016-03-02,IMH,Managed Hosting,1064.49,39.425556
2016-03-03,HUB,Other,4924.22,92.909811
2016-03-03,HUB,Hub Shared,9050.9,117.544156
2016-03-03,HUB,Domain Registration,3602.77,47.404868
2016-03-03,HUB,Your Web Layout,576.88,115.376
2016-03-03,IMH,Other,20713.14,68.814419
2016-03-03,IMH,Business Class,44930.88,117.313003
2016-03-03,IMH,Reseller,4588.48,67.477647
2016-03-03,IMH,VPS,25251.86,157.824125
2016-03-03,IMH,Dedicated,23619.95,421.784821
2016-03-03,IMH,Domain Registration,13760.61,36.990887
2016-03-03,IMH,Your Web Layout,2796.84,139.842
2016-03-03,IMH,Managed Hosting,279,17.4375
2016-03-03,IMH,WordPress,24.61,24.61
2016-03-04,HUB,Other,5226.84,71.600548
2016-03-04,HUB,Hub Shared,9788.53,113.820116
2016-03-04,HUB,Domain Registration,3469.27,35.043131
2016-03-04,HUB,Your Web Layout,423.99,105.9975
2016-03-04,IMH,Other,25089.13,83.630433
2016-03-04,IMH,Business Class,50389.03,119.123002
2016-03-04,IMH,Reseller,4349.87,63.968676
2016-03-04,IMH,VPS,24494.63,156.016752
2016-03-04,IMH,Dedicated,18075.03,440.85439
2016-03-04,IMH,Domain Registration,15526.17,38.718628
2016-03-04,IMH,Your Web Layout,6270.07,261.252917
2016-03-04,IMH,Managed Hosting,2961.87,197.458
2016-03-05,HUB,Other,5492.16,109.8432
2016-03-05,HUB,Hub Shared,5758.06,108.642642
2016-03-05,HUB,Domain Registration,3358.29,43.614156
2016-03-05,HUB,Your Web Layout,424.95,141.65
2016-03-05,IMH,Other,16042.45,63.408893
2016-03-05,IMH,Business Class,40777.66,114.866648
2016-03-05,IMH,Reseller,4055.09,59.633676
2016-03-05,IMH,VPS,13900.47,108.597422
2016-03-05,IMH,Dedicated,17616.45,463.590789
2016-03-05,IMH,Domain Registration,14227.66,38.453135
2016-03-05,IMH,Your Web Layout,5042.19,201.6876
2016-03-05,IMH,Managed Hosting,1065.99,81.999231
2016-03-05,IMH,WordPress,39.99,39.99
2016-03-06,HUB,Other,6544.16,109.069333
2016-03-06,HUB,Hub Shared,10846.4,120.515556
2016-03-06,HUB,Domain Registration,4556.02,52.368046
2016-03-06,HUB,Your Web Layout,1018.67,509.335
2016-03-06,IMH,Other,18811.63,74.061535
2016-03-06,IMH,Business Class,46636.57,123.70443
2016-03-06,IMH,Reseller,2756.48,54.048627
2016-03-06,IMH,VPS,17486.72,118.957279
2016-03-06,IMH,Dedicated,17064.88,416.216585
2016-03-06,IMH,Domain Registration,10573.01,31.281095
2016-03-06,IMH,Your Web Layout,1656.02,103.50125
2016-03-06,IMH,Managed Hosting,639.99,79.99875
2016-03-07,HUB,Other,7693.75,114.83209
2016-03-07,HUB,Hub Shared,11712.35,113.712136
2016-03-07,HUB,Domain Registration,5807.21,64.524556
2016-03-07,HUB,Your Web Layout,421.94,105.485
2016-03-07,IMH,Other,15750.03,58.550297
2016-03-07,IMH,Business Class,44281.51,112.105089
2016-03-07,IMH,Reseller,3676.47,47.746364
2016-03-07,IMH,VPS,24719.29,174.079507
2016-03-07,IMH,Dedicated,22735.43,541.319762
2016-03-07,IMH,Domain Registration,11760.87,31.530483
2016-03-07,IMH,Your Web Layout,3230.82,124.262308
2016-03-07,IMH,Managed Hosting,735.5,43.264706
2016-03-08,HUB,Other,8588.17,104.73378
2016-03-08,HUB,Hub Shared,12482.35,113.475909
2016-03-08,HUB,Domain Registration,4867.5,42.326087
2016-03-08,HUB,Your Web Layout,2448.87,612.2175
2016-03-08,IMH,Other,11781.21,51.000909
2016-03-08,IMH,Business Class,39848.74,108.876339
2016-03-08,IMH,Reseller,4151.83,61.056324
2016-03-08,IMH,VPS,23599.55,160.541156
2016-03-08,IMH,Dedicated,12681.04,384.273939
2016-03-08,IMH,Domain Registration,13084.19,36.856873
2016-03-08,IMH,Your Web Layout,4506.88,225.344
2016-03-08,IMH,Managed Hosting,309,19.3125
2016-03-08,IMH,WordPress,107.88,107.88
2016-03-09,HUB,Other,4823.47,91.008868
2016-03-09,HUB,Hub Shared,10106.25,113.553371
2016-03-09,HUB,Domain Registration,4357.93,53.145488
2016-03-09,HUB,Your Web Layout,189.9,63.3
2016-03-09,IMH,Other,15565.27,57.649148
2016-03-09,IMH,Business Class,42345.25,110.56201
2016-03-09,IMH,Reseller,4527.16,57.305823
2016-03-09,IMH,VPS,23532.25,156.881667
2016-03-09,IMH,Dedicated,20027.75,556.326389
2016-03-09,IMH,Domain Registration,14745.64,36.408988
2016-03-09,IMH,Your Web Layout,4193.72,232.984444
2016-03-09,IMH,Managed Hosting,717,34.142857
2016-03-09,IMH,WordPress,1199.94,1199.94
2016-03-10,HUB,Other,6206.61,87.417042
2016-03-10,HUB,Hub Shared,9454.21,108.66908
2016-03-10,HUB,Domain Registration,3701.95,46.274375
2016-03-10,HUB,Your Web Layout,99.9,49.95
2016-03-10,IMH,Other,16103.77,56.306888
2016-03-10,IMH,Business Class,43011.03,112.300339
2016-03-10,IMH,Reseller,5889.95,81.804861
2016-03-10,IMH,VPS,20799.16,130.812327
2016-03-10,IMH,Dedicated,32513.86,650.2772
2016-03-10,IMH,Domain Registration,17144.03,43.183955
2016-03-10,IMH,Your Web Layout,3153.26,157.663
2016-03-10,IMH,Managed Hosting,250,14.705882
2016-03-11,HUB,Other,4534.72,82.449455
2016-03-11,HUB,Hub Shared,9095.38,113.69225
2016-03-11,HUB,Domain Registration,3807.79,42.784157
2016-03-11,HUB,Your Web Layout,1601.22,177.913333
2016-03-11,IMH,Other,25575.38,92.329892
2016-03-11,IMH,Business Class,42440.75,116.916667
2016-03-11,IMH,Reseller,3002.81,53.621607
2016-03-11,IMH,VPS,23874.96,139.619649
2016-03-11,IMH,Dedicated,15248,491.870968
2016-03-11,IMH,Domain Registration,15991.52,42.644053
2016-03-11,IMH,Your Web Layout,3478.86,144.9525
2016-03-11,IMH,Managed Hosting,767,34.863636
2016-03-12,HUB,Other,2530.74,64.890769
2016-03-12,HUB,Hub Shared,6213.85,100.223387
2016-03-12,HUB,Domain Registration,3274.33,54.572167
2016-03-12,HUB,Your Web Layout,417.4,139.133333
2016-03-12,IMH,Other,15949.27,69.344652
2016-03-12,IMH,Business Class,34052.77,114.655791
2016-03-12,IMH,Reseller,2770.32,52.270189
2016-03-12,IMH,VPS,18071.73,124.632621
2016-03-12,IMH,Dedicated,7070.39,294.599583
2016-03-12,IMH,Domain Registration,12587.95,41.137092
2016-03-12,IMH,Your Web Layout,2715.1,142.9
2016-03-12,IMH,Managed Hosting,439,39.909091
2016-03-13,HUB,Other,5123.83,93.160545
2016-03-13,HUB,Hub Shared,9930.31,118.217976
2016-03-13,HUB,Domain Registration,2855.34,39.6575
2016-03-13,IMH,Other,16816.43,64.184847
2016-03-13,IMH,Business Class,40128.31,116.652064
2016-03-13,IMH,Reseller,3757.6,55.258824
2016-03-13,IMH,VPS,16342.22,145.912679
2016-03-13,IMH,Dedicated,11282.29,402.938929
2016-03-13,IMH,Domain Registration,12071.65,36.470242
2016-03-13,IMH,Your Web Layout,2015.55,155.042308
2016-03-13,IMH,Managed Hosting,664.99,66.499
2016-03-14,HUB,Other,5538.81,74.848784
2016-03-14,HUB,Hub Shared,9926.93,109.087143
2016-03-14,HUB,Domain Registration,3916.89,45.545233
2016-03-14,IMH,Other,12396.75,45.744465
2016-03-14,IMH,Business Class,49879.81,115.730418
2016-03-14,IMH,Reseller,3831.04,58.046061
2016-03-14,IMH,VPS,16322.41,107.384276
2016-03-14,IMH,Dedicated,12181.79,468.530385
2016-03-14,IMH,Domain Registration,13807.43,34.432494
2016-03-14,IMH,Your Web Layout,6091.29,190.352813
2016-03-14,IMH,Managed Hosting,545,60.555556
2016-03-14,IMH,WordPress,131.88,131.88
2016-03-15,HUB,Other,6367.43,109.783276
2016-03-15,HUB,Hub Shared,10370.17,113.957912
2016-03-15,HUB,Domain Registration,4658.96,51.766222
2016-03-15,HUB,Your Web Layout,269.9,89.966667
2016-03-15,IMH,Other,18735.83,70.435451
2016-03-15,IMH,Business Class,43868.24,112.771825
2016-03-15,IMH,Reseller,4269.84,56.9312
2016-03-15,IMH,VPS,27732.05,186.121141
2016-03-15,IMH,Dedicated,41085.02,1081.184737
2016-03-15,IMH,Domain Registration,15873.86,37.088458
2016-03-15,IMH,Your Web Layout,4439.57,164.428519
2016-03-15,IMH,Managed Hosting,762.5,31.770833
2016-03-16,HUB,Other,3484.88,67.016923
2016-03-16,HUB,Hub Shared,9114,109.807229
2016-03-16,HUB,Domain Registration,4266.2,53.3275
2016-03-16,HUB,Your Web Layout,851.93,283.976667
2016-03-16,IMH,Other,16892.73,64.723103
2016-03-16,IMH,Business Class,41143.45,112.721781
2016-03-16,IMH,Reseller,4019.13,56.607465
2016-03-16,IMH,VPS,21066.48,144.290959
2016-03-16,IMH,Dedicated,19778.59,534.556486
2016-03-16,IMH,Domain Registration,11797.34,31.71328
2016-03-16,IMH,Your Web Layout,4279.46,122.270286
2016-03-16,IMH,Managed Hosting,348,26.769231
2016-03-17,HUB,Other,4902.96,63.674805
2016-03-17,HUB,Hub Shared,11109.89,109.998911
2016-03-17,HUB,Domain Registration,4335.13,54.189125
2016-03-17,HUB,Your Web Layout,332.45,110.816667
2016-03-17,IMH,Other,93925.12,321.66137
2016-03-17,IMH,Business Class,51688.2,115.375446
2016-03-17,IMH,Reseller,4366.29,55.978077
2016-03-17,IMH,VPS,21274.94,122.26977
2016-03-17,IMH,Dedicated,55495.52,1460.408421
2016-03-17,IMH,Domain Registration,14582.53,34.886435
2016-03-17,IMH,Your Web Layout,6003.38,214.406429
2016-03-17,IMH,Managed Hosting,381.5,38.15
2016-03-18,HUB,Other,8410.24,140.170667
2016-03-18,HUB,Hub Shared,10432.67,135.489221
2016-03-18,HUB,Domain Registration,5553.9,64.580233
2016-03-18,HUB,Your Web Layout,214.94,71.646667
2016-03-18,IMH,Other,16943.64,65.167846
2016-03-18,IMH,Business Class,40407.62,118.150936
2016-03-18,IMH,Reseller,4373.93,64.3225
2016-03-18,IMH,VPS,20809.23,142.528973
2016-03-18,IMH,Dedicated,19555.73,528.533243
2016-03-18,IMH,Domain Registration,15288.21,36.750505
2016-03-18,IMH,Your Web Layout,3077.13,192.320625
2016-03-18,IMH,Managed Hosting,439,29.266667
2016-03-19,HUB,Other,4832.31,89.487222
2016-03-19,HUB,Hub Shared,9186.54,114.83175
2016-03-19,HUB,Domain Registration,4583.02,55.890488
2016-03-19,HUB,Your Web Layout,139.9,69.95
2016-03-19,IMH,Other,16934.3,78.399537
2016-03-19,IMH,Business Class,38515.13,119.241889
2016-03-19,IMH,Reseller,4185.9,61.557353
2016-03-19,IMH,VPS,16226,135.216667
2016-03-19,IMH,Dedicated,12555.17,418.505667
2016-03-19,IMH,Domain Registration,13910.27,45.908482
2016-03-19,IMH,Your Web Layout,2670.83,111.284583
2016-03-19,IMH,Managed Hosting,695,46.333333
2016-03-20,HUB,Other,4658,81.719298
2016-03-20,HUB,Hub Shared,7488.71,111.771791
2016-03-20,HUB,Domain Registration,3168.2,45.26
2016-03-20,HUB,Your Web Layout,374.85,74.97
2016-03-20,IMH,Other,15509.94,68.325727
2016-03-20,IMH,Business Class,36597.52,120.783894
2016-03-20,IMH,Reseller,4227.16,54.898182
2016-03-20,IMH,VPS,18241.78,142.513906
2016-03-20,IMH,Dedicated,19451.9,486.2975
2016-03-20,IMH,Domain Registration,15484.11,47.790463
2016-03-20,IMH,Your Web Layout,3052.32,117.396923
2016-03-20,IMH,Managed Hosting,1549.98,172.22
2016-03-21,HUB,Other,3781.34,72.718077
2016-03-21,HUB,Hub Shared,9581.32,107.655281
